id_source,name,address,country,cuisine,currency,delivery_cost,lat,lon,opening_hours,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,is_mainstream_chain,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_close,sun_open
4-CY6XVVLZLCMAV2,Tiong Bahru Bakery,Tiong Bahru Bakery - Tiong Bahru Estate [Islandwide Delivery],Singapore,"[""Bakery"", ""Coffee"", ""Dessert"", ""Cake"", ""Breakfast & Brunch""]",SGD,540.0,1.2844047546386717,103.833571,"{""open"": true, ""displayedHours"": ""07:30-18:30"", ""sun"": ""07:30-18:30"", ""mon"": ""07:30-18:30"", ""tue"": ""07:30-18:30"", ""wed"": ""07:30-18:30"", ""thu"": ""07:30-18:30"", ""fri"": ""07:30-18:30"", ""sat"": ""07:30-18:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY6XVVLZLCMAV2/hero/567ba572a29c418ca1418f8cf0d2d387_1585193245711545512.jpeg,5000,4.5,2073.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,45.0,0,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00
4-CZDEGPM3AJ6DT6,Burn,Burn - Club Street,Singapore,"[""Vegan"", ""Breakfast & Brunch"", ""Western"", ""Coffee"", ""Eco-Friendly""]",SGD,470.0,1.27677704264601,103.83587732798595,"{""displayedHours"": ""Closed"", ""sun"": ""11:00-15:00 16:00-22:00"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""11:00-15:00 16:30-22:00"", ""thu"": ""11:00-15:00 16:30-22:00"", ""fri"": ""11:00-15:00 16:30-22:00"", ""sat"": ""11:00-15:00 16:00-22:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDEGPM3AJ6DT6/hero/28d94a636f6d4439896d395eed043461_1586433582413349609.jpg,3000,4.2,14.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,39.0,0,,,,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,,1900-01-01 11:00:00
4-C2KTCBVKE8BYG2,Kaffe & Toast,Kaffe & Toast - National Heart Centre of Singapore,Singapore,"[""Asian"", ""Breakfast & Brunch"", ""Coffee & Tea"", ""Local"", ""Halal""]",SGD,540.0,1.2786260464078936,103.8360144425813,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""08:00-11:30 14:00-17:30"", ""tue"": ""08:00-11:30 14:00-17:30"", ""wed"": ""08:00-11:30 14:00-17:30"", ""thu"": ""08:00-11:30 14:00-17:30"", ""fri"": ""08:00-11:30 14:00-17:30"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KTCBVKE8BYG2/hero/499b3e8718954ac598c11da3fe426165_1613014608703594400.jpeg,5000,4.6,39.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,43.0,0,1900-01-01 08:00:00,,1900-01-01 08:00:00,,1900-01-01 08:00:00,,1900-01-01 08:00:00,,1900-01-01 08:00:00,,,,,
4-CYVFJJLZT3E3GX,Fun Toast,Fun Toast - Shenton Way,Singapore,"[""Local"", ""Breakfast & Brunch"", ""Coffee"", ""Tea""]",SGD,440.0,1.2734473,103.8449133,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""07:30-17:00"", ""tue"": ""07:30-17:00"", ""wed"": ""07:30-17:00"", ""thu"": ""07:30-17:00"", ""fri"": ""07:30-17:00"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYVFJJLZT3E3GX/hero/f00b7c7cd7024544a1845671d94bae48_1564627715722191131.jpeg,3000,4.2,25.0,DELIVERY_TAKEAWAY,$1.50 OFF Double Toast Bundle 1,FOOD,GRAB,33.0,1,1900-01-01 07:30:00,1900-01-01 17:00:00,1900-01-01 07:30:00,1900-01-01 17:00:00,1900-01-01 07:30:00,1900-01-01 17:00:00,1900-01-01 07:30:00,1900-01-01 17:00:00,1900-01-01 07:30:00,1900-01-01 17:00:00,,,,
4-C2T2GLC2AE61AA,Equate Coffee,Equate Coffee - Tanjong Pagar Plaza,Singapore,"[""Bakery & Cake"", ""Beverages"", ""Coffee & Tea"", ""Dessert""]",SGD,700.0,1.274938,103.842476,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""08:30-17:00"", ""tue"": ""08:30-17:00"", ""wed"": ""08:30-17:00"", ""thu"": ""08:30-17:00"", ""fri"": ""08:30-17:00"", ""sat"": ""08:00-14:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T2GLC2AE61AA/hero/9225ff66186e48878b0b6fda01832615_1621856587595243300.jpeg,3000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,29.0,0,1900-01-01 08:30:00,1900-01-01 17:00:00,1900-01-01 08:30:00,1900-01-01 17:00:00,1900-01-01 08:30:00,1900-01-01 17:00:00,1900-01-01 08:30:00,1900-01-01 17:00:00,1900-01-01 08:30:00,1900-01-01 17:00:00,1900-01-01 08:00:00,1900-01-01 14:30:00,,
4-CZDFCBB2C66GTN,Firepit,Firepit,Singapore,"[""Vegan"", ""Breakfast & Brunch"", ""Tea"", ""Coffee"", ""Eco-Friendly""]",SGD,570.0,1.2766912332675713,103.83607044688648,"{""displayedHours"": ""Closed"", ""sun"": ""11:00-15:00 16:00-22:00"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""11:00-15:00 16:30-22:00"", ""thu"": ""11:00-15:00 16:30-22:00"", ""fri"": ""11:00-15:00 16:30-22:00"", ""sat"": ""11:00-15:00 16:00-22:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDFCBB2C66GTN/hero/afb137dad00d4314ab45e5845742e433_1621661374697609188.jpeg,3000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,42.0,0,,,,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,1900-01-01 11:00:00,,,1900-01-01 11:00:00
4-CZJFLELFNUAJJX,Tom N Toms Coffee,Tom N Toms Coffee - Icon Village,Singapore,"[""Breakfast & Brunch"", ""Beverages"", ""Coffee & Tea"", ""Bakery & Cake""]",SGD,440.0,1.2752627,103.8439984,"{""displayedHours"": ""Closed"", ""sun"": ""09:10-22:20"", ""mon"": ""09:10-22:20"", ""tue"": ""09:10-22:20"", ""wed"": ""09:10-22:20"", ""thu"": ""09:10-22:20"", ""fri"": ""09:10-22:00"", ""sat"": ""09:10-22:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJFLELFNUAJJX/hero/a467ab983c98482e9aa406488ed2674a_1590551149328348773.jpg,3000,4.3,28.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,38.0,0,1900-01-01 09:10:00,1900-01-01 22:20:00,1900-01-01 09:10:00,1900-01-01 22:20:00,1900-01-01 09:10:00,1900-01-01 22:20:00,1900-01-01 09:10:00,1900-01-01 22:20:00,1900-01-01 09:10:00,1900-01-01 22:00:00,1900-01-01 09:10:00,1900-01-01 22:00:00,1900-01-01 22:20:00,1900-01-01 09:10:00
SGDD05251,Strangers' Reunion,Strangers' Reunion - Kampong Bahru Road [Islandwide Delivery],Singapore,"[""Coffee"", ""Beverages"", ""Breakfast & Brunch"", ""Islandwide Delivery"", ""Tea""]",SGD,470.0,1.2771346,103.83624998333332,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-17:15"", ""mon"": ""09:00-17:15"", ""tue"": ""09:00-17:15"", ""wed"": ""09:00-17:15"", ""thu"": ""09:00-17:15"", ""fri"": ""09:00-17:15"", ""sat"": ""09:00-17:15"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05251/hero/1d819c1e779d42c692829a1debb0a685_1564633721407489931.jpeg,25000,4.3,59.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,30.0,0,1900-01-01 09:00:00,1900-01-01 17:15:00,1900-01-01 09:00:00,1900-01-01 17:15:00,1900-01-01 09:00:00,1900-01-01 17:15:00,1900-01-01 09:00:00,1900-01-01 17:15:00,1900-01-01 09:00:00,1900-01-01 17:15:00,1900-01-01 09:00:00,1900-01-01 17:15:00,1900-01-01 17:15:00,1900-01-01 09:00:00
4-CZDYLAJJHGB2AX,Blu Hills Cafe,Blu Hills Cafe - Henderson Industrial Park,Singapore,"[""Asian"", ""Beverages"", ""Coffee"", ""Tea""]",SGD,770.0,1.2819957,103.81944,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""10:00-14:50"", ""tue"": ""10:00-14:50"", ""wed"": ""10:00-14:50"", ""thu"": ""10:00-14:50"", ""fri"": ""10:00-14:50"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDYLAJJHGB2AX/hero/5a9e73fa08b9406897a0d555ab3ce4ed_1587550111980594295.jpg,5000,3.9,9.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,37.0,0,1900-01-01 10:00:00,1900-01-01 14:50:00,1900-01-01 10:00:00,1900-01-01 14:50:00,1900-01-01 10:00:00,1900-01-01 14:50:00,1900-01-01 10:00:00,1900-01-01 14:50:00,1900-01-01 10:00:00,1900-01-01 14:50:00,,,,
4-CZLKRYDYCJBCLJ,Soma Coffee,Soma Coffee - Skysuites-Anson,Singapore,"[""Bakery & Cake"", ""Coffee & Tea"", ""Indonesian"", ""Snack"", ""Vegetarian Friendly""]",SGD,450.0,1.2742528,103.8447375,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""10:00-14:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLKRYDYCJBCLJ/hero/fdbac21c54924fea84df305eda9ef73a_1594978564338224959.jpeg,3000,5.0,1.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,35.0,0,1900-01-01 08:00:00,1900-01-01 16:00:00,1900-01-01 08:00:00,1900-01-01 16:00:00,1900-01-01 08:00:00,1900-01-01 16:00:00,1900-01-01 08:00:00,1900-01-01 16:00:00,1900-01-01 08:00:00,1900-01-01 16:00:00,1900-01-01 10:00:00,1900-01-01 14:00:00,,
4-C2LYDGNWELLGBA,Illy Caffe,illy Caffè - Henderson Road,Singapore,"[""Coffee"", ""Mart""]",SGD,690.0,1.2805005,103.8197791,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""10:00-17:00"", ""tue"": ""10:00-17:00"", ""wed"": ""10:00-17:00"", ""thu"": ""10:00-17:00"", ""fri"": ""10:00-17:00"", ""sat"": ""Closed"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LYDGNWELLGBA/hero/0eb2d5e76c514ba2bb8679ac54d0c1f8_1618301049882406652.png,25000,,,ONLY_DELIVERY,,MART,GRAB,29.0,0,1900-01-01 10:00:00,1900-01-01 17:00:00,1900-01-01 10:00:00,1900-01-01 17:00:00,1900-01-01 10:00:00,1900-01-01 17:00:00,1900-01-01 10:00:00,1900-01-01 17:00:00,1900-01-01 10:00:00,1900-01-01 17:00:00,,,,
SGDD07525,Gold Bean,Gold Bean - Gopeng Street,Singapore,"[""Coffee"", ""Sandwiches"", ""Yogurt"", ""Tea""]",SGD,430.0,1.275318,103.844497,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""10:00-14:00"", ""tue"": ""10:00-14:00"", ""wed"": ""10:00-14:00"", ""thu"": ""10:00-14:00"", ""fri"": ""10:00-14:00"", ""sat"": ""Closed"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07525/hero/upload-photo-Hero_Photo_0e294fa6f8cd4beea3975f514fc5639a_1556526311528394582.png,3000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,31.0,0,1900-01-01 10:00:00,1900-01-01 14:00:00,1900-01-01 10:00:00,1900-01-01 14:00:00,1900-01-01 10:00:00,1900-01-01 14:00:00,1900-01-01 10:00:00,1900-01-01 14:00:00,1900-01-01 10:00:00,1900-01-01 14:00:00,,,,
4-CZDHNUTKVA5YGE,Coffee Bandits HQ,Coffee Bandits HQ - Henderson Industrial Park,Singapore,"[""Coffee"", ""Pasta"", ""Tea""]",SGD,770.0,1.2811834069366457,103.8188445,"{""displayedHours"": ""Closed"", ""sun"": ""10:00-10:03"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDHNUTKVA5YGE/hero/431b7daf1b1a48f691f4af0fa5d3e7ea_1586764613313690447.jpg,5000,4.6,27.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,37.0,0,,,,,,,,,,,,,1900-01-01 10:03:00,1900-01-01 10:00:00
4-C2CVL24URZD3LX,Bober Tea,Bober Tea - Clementi Avenue 3 ,Singapore,"[""Bubble Tea"", ""Coffee"", ""Tea"", ""Islandwide Delivery""]",SGD,1000.0,1.313867,103.764387,"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2CVL24URZD3LX/hero/a83bae19cf5d438ebf3fa874f646a6cc_1605265517971348827.jpeg,12000,4.6,85.0,DELIVERY_TAKEAWAY,,FOOD,MERCHANT,119.0,0,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 11:00:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 11:00:00
4-CZJWEXWUGFUZGE,Candour Coffee,Candour Coffee - Duxton Road,Singapore,"[""Coffee"", ""Beverages"", ""Cold Brew"", ""Bakery & Cake"", ""Same Prices In-Store""]",SGD,440.0,1.2781104,103.84312891801336,"{""displayedHours"": ""Closed"", ""sun"": ""12:00-21:00"", ""mon"": ""12:00-21:00"", ""tue"": ""12:00-21:00"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJWEXWUGFUZGE/hero/7040c06df25b4e2d812f7bb4787f6236_1597476672468921124.jpeg,3000,5.0,7.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,35.0,0,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00
4-CZK1RKJUJGBCPE,Powerup,Powerup - Tuas Bay Walk,Singapore,"[""Coffee"", ""Fruits & Vegetables"", ""Fresh Produce"", ""Juice"", ""Groceries""]",SGD,2040.0,1.3153052,103.6349066,"{""open"": true, ""displayedHours"": ""09:30-19:30"", ""sun"": ""09:30-19:30"", ""mon"": ""09:30-19:30"", ""tue"": ""09:30-19:30"", ""wed"": ""09:30-19:30"", ""thu"": ""09:30-19:30"", ""fri"": ""09:30-19:30"", ""sat"": ""09:30-19:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZK1RKJUJGBCPE/hero/33dd5b7a5f8d4075adf9f789a234dda0_1593816548844538523.jpeg,10000,,,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",MART,GRAB,52.0,0,1900-01-01 09:30:00,1900-01-01 19:30:00,1900-01-01 09:30:00,1900-01-01 19:30:00,1900-01-01 09:30:00,1900-01-01 19:30:00,1900-01-01 09:30:00,1900-01-01 19:30:00,1900-01-01 09:30:00,1900-01-01 19:30:00,1900-01-01 09:30:00,1900-01-01 19:30:00,1900-01-01 19:30:00,1900-01-01 09:30:00
4-C2NYCZCFG64WJT,Flash Coffee,Flash Coffee - National University Of Singapore [Islandwide Delivery],Singapore,"[""Breakfast & Brunch"", ""Sandwiches"", ""Snack"", ""Islandwide Delivery"", ""Coffee""]",SGD,2300.0,1.298924,103.774879,"{""open"": true, ""displayedHours"": ""08:00-17:00"", ""sun"": ""08:00-17:00"", ""mon"": ""08:00-17:00"", ""tue"": ""08:00-17:00"", ""wed"": ""08:00-17:00"", ""thu"": ""08:00-17:00"", ""fri"": ""08:00-17:00"", ""sat"": ""08:00-17:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NYCZCFG64WJT/hero/7c1d98cc40f34072877a3ae5ad9fc4b2_1619573574810782563.jpeg,25000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,63.0,0,1900-01-01 08:00:00,1900-01-01 17:00:00,1900-01-01 08:00:00,1900-01-01 17:00:00,1900-01-01 08:00:00,1900-01-01 17:00:00,1900-01-01 08:00:00,1900-01-01 17:00:00,1900-01-01 08:00:00,1900-01-01 17:00:00,1900-01-01 08:00:00,1900-01-01 17:00:00,1900-01-01 17:00:00,1900-01-01 08:00:00
4-CZDUEGCDCJBHFA,99 Buona Vista Kitchen,99 Buona Vista Kitchen - South Buona Vista Road [Islandwide Delivery],Singapore,"[""Tea"", ""Chinese"", ""Coffee"", ""Asian"", ""Local""]",SGD,2300.0,1.2805063,103.7867346,"{""open"": true, ""displayedHours"": ""10:30-22:00"", ""sun"": ""10:30-22:00"", ""mon"": ""10:30-22:00"", ""tue"": ""10:30-22:00"", ""wed"": ""10:30-22:00"", ""thu"": ""10:30-22:00"", ""fri"": ""10:30-22:00"", ""sat"": ""10:30-22:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDUEGCDCJBHFA/hero/ab6afbea637e42a89f3144e75d0670bb_1587121846415814246.jpg,25000,4.6,211.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,63.0,0,1900-01-01 10:30:00,1900-01-01 22:00:00,1900-01-01 10:30:00,1900-01-01 22:00:00,1900-01-01 10:30:00,1900-01-01 22:00:00,1900-01-01 10:30:00,1900-01-01 22:00:00,1900-01-01 10:30:00,1900-01-01 22:00:00,1900-01-01 10:30:00,1900-01-01 22:00:00,1900-01-01 22:00:00,1900-01-01 10:30:00
4-C2LFVVK1GCBCR6,No.17 Tea,No.17 Tea - Shell Service Station [Islandwide Delivery],Singapore,"[""Beverages"", ""Bubble Tea"", ""Coffee & Tea"", ""Local"", ""Singaporean""]",SGD,2460.0,1.338636,103.776808,"{""open"": true, ""displayedHours"": ""11:00-20:30"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LFVVK1GCBCR6/hero/b7d923f8089b4e5da7483e9cc2b9368b_1614648802614358482.jpeg,25000,4.7,59.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,67.0,0,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 11:00:00,1900-01-01 20:30:00,1900-01-01 20:30:00,1900-01-01 11:00:00
4-CZDTFE6GTY3AVJ,Le Tian Tian,Le Tian Tian - Bukit Timah Plaza [Islandwide Delivery],Singapore,"[""Local"", ""Asian"", ""Coffee"", ""Dessert"", ""Tea""]",SGD,2370.0,1.3388024,103.7786606,"{""open"": true, ""displayedHours"": ""07:00-21:00"", ""sun"": ""07:00-21:00"", ""mon"": ""08:00-21:00"", ""tue"": ""08:00-21:00"", ""wed"": ""08:00-21:00"", ""thu"": ""08:00-21:00"", ""fri"": ""08:00-21:00"", ""sat"": ""07:00-21:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDTFE6GTY3AVJ/hero/dd4fdf2de8ad4427af50e5462bb4e16e_1597650526460938956.jpeg,25000,4.3,278.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,68.0,0,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 08:00:00,1900-01-01 21:00:00,1900-01-01 07:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 07:00:00
4-CY6XVVMCBA22VT,Tiong Bahru Bakery,Tiong Bahru Bakery - 43 Jalan Merah Saga (#01-74) [Islandwide Delivery],Singapore,"[""Bakery"", ""Coffee"", ""Breakfast & Brunch"", ""Dessert"", ""Cake""]",SGD,2490.0,1.310569975,103.79653333333331,"{""open"": true, ""displayedHours"": ""07:30-18:30"", ""sun"": ""07:30-18:30"", ""mon"": ""07:30-18:30"", ""tue"": ""07:30-18:30"", ""wed"": ""07:30-18:30"", ""thu"": ""07:30-18:30"", ""fri"": ""07:30-18:30"", ""sat"": ""07:30-18:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY6XVVMCBA22VT/hero/1b725a8414684c3b94e1c076b6a00316_1585189106530752023.jpeg,25000,4.6,1193.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,71.0,0,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00,1900-01-01 18:30:00,1900-01-01 18:30:00,1900-01-01 07:30:00
4-CZKKR7K2JJ22NT,,[Test] The Coffee Bean & Tea Leaf - KK Hospital,Singapore,"[""Coffee & Tea""]",SGD,560.0,1.266722218,103.6909192,"{""open"": true, ""displayedHours"": ""10:00-20:00"", ""sun"": ""10:00-20:00"", ""mon"": ""10:00-20:00"", ""tue"": ""10:00-20:00"", ""wed"": ""10:00-20:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-20:00"", ""sat"": ""10:00-20:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKKR7K2JJ22NT/hero/2fed0425240a41fa8f190234f9d6206a_1620704615302955402.jpeg,2500,,,ONLY_DELIVERY,,FOOD,GRAB,27.0,0,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00,1900-01-01 20:00:00,1900-01-01 20:00:00,1900-01-01 10:00:00
4-C2KKJ2LAN2L3GN,D'Yoma Coffee,D'Yoma Coffee - Clementi Meadows ,Singapore,"[""Coffee & Tea"", ""Mart"", ""Roasted Coffee Beans"", ""Islandwide Delivery""]",SGD,300.0,1.32147,103.76587,"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KKJ2LAN2L3GN/hero/71870cf18b3f481d89a47030565a9212_1613728885175174866.jpeg,25000,5.0,3.0,ONLY_DELIVERY,,MART,MERCHANT,,0,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 23:59:00,1900-01-01 00:00:00
4-CZL2GYBGAANHC6,The Dark Gallery,The Dark Gallery - Great World City [Islandwide Delivery],Singapore,"[""Bakery & Cake"", ""Dessert"", ""Coffee"", ""Pastries"", ""Islandwide Delivery""]",SGD,2340.0,1.2935099333333333,103.83221166666668,"{""open"": true, ""displayedHours"": ""12:00-21:00"", ""sun"": ""12:00-21:00"", ""mon"": ""12:00-21:00"", ""tue"": ""12:00-21:00"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZL2GYBGAANHC6/hero/5c1afeb5da114da0a8ff0ff3e95bd138_1595866442351245244.jpeg,25000,4.8,5.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,68.0,0,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 12:00:00
4-CZEWPEJBJJMVJX,Tong Shui Desserts,Tong Shui Desserts - People's Park Centre [Islandwide Delivery],Singapore,"[""Tea"", ""Coffee"", ""Asian""]",SGD,2490.0,1.28586545,103.8444708173913,"{""open"": true, ""displayedHours"": ""08:30-20:00"", ""sun"": ""11:00-20:00"", ""mon"": ""08:30-20:00"", ""tue"": ""08:30-20:00"", ""wed"": ""08:30-20:00"", ""thu"": ""08:30-20:00"", ""fri"": ""08:30-20:00"", ""sat"": ""08:30-20:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEWPEJBJJMVJX/hero/2a43df78efe544308a07ea5809686347_1591957040291014585.jpeg,25000,4.5,170.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,72.0,0,1900-01-01 08:30:00,1900-01-01 20:00:00,1900-01-01 08:30:00,1900-01-01 20:00:00,1900-01-01 08:30:00,1900-01-01 20:00:00,1900-01-01 08:30:00,1900-01-01 20:00:00,1900-01-01 08:30:00,1900-01-01 20:00:00,1900-01-01 08:30:00,1900-01-01 20:00:00,1900-01-01 20:00:00,1900-01-01 11:00:00
